5.080715,0.524826
5.100150,0.529547
5.120179,0.534362
5.139831,0.539037
5.159296,0.543630
5.178774,0.548171
5.200018,0.553062
5.220104,0.557637
5.239613,0.562040
5.259130,0.566410
5.278653,0.570749
5.298384,0.575078
5.318125,0.579361
5.337679,0.583559
5.357239,0.587730
5.376805,0.591875
5.396575,0.596023
5.416544,0.600190
5.436124,0.604271
5.456097,0.608420
5.475687,0.612451
5.495281,0.616459
5.516449,0.620761
5.536842,0.624855
5.557441,0.628936
5.577655,0.632905
5.597286,0.636730
5.617120,0.640556
5.637353,0.644427
5.657194,0.648220
5.676838,0.651980
5.696876,0.655804
5.716518,0.659571
5.736352,0.663398
5.755989,0.667191
5.775625,0.670990
5.795259,0.674800
5.814887,0.678637
5.834511,0.682498
5.854131,0.686380
5.873745,0.690289
5.893351,0.694241
5.912951,0.698219
5.932546,0.702223
5.952135,0.706256
5.971720,0.710308
5.991299,0.714393
6.011065,0.718554
6.030630,0.722705
6.050188,0.726885
6.069738,0.731105
6.090059,0.735542
6.109587,0.739864
6.129102,0.744239
6.148607,0.748661
6.168101,0.753132
6.187581,0.757663
6.207048,0.762251
6.226504,0.766884
6.245948,0.771566
6.265379,0.776301
6.284801,0.781078
6.304207,0.785914
6.323597,0.790816
6.342973,0.795775
6.362332,0.800796
6.381674,0.805885
6.401002,0.811024
6.420318,0.816211
6.439616,0.821462
6.458901,0.826763
6.478169,0.832125
6.497417,0.837557
6.516648,0.843048
6.535865,0.848592
6.555262,0.854228
6.574841,0.859959
6.594020,0.865630
6.613950,0.871583
6.633101,0.877350
6.652432,0.883208
6.672132,0.889231
6.691818,0.895299
6.710919,0.901229
6.730770,0.907439
6.750991,0.913809
6.770057,0.919847
6.789112,0.925922
6.808693,0.932322
6.827989,0.938941
6.846789,0.945764
6.865562,0.952663
6.884334,0.959561
6.903106,0.966460
6.921879,0.973360
6.940839,0.980328
6.959611,0.987227
6.978571,0.994195
6.997344,1.001094
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006730,1.004544
7.006786,1.024544
7.006844,1.044544
7.006902,1.065144
7.006959,1.085144
7.007016,1.105143
7.007073,1.125143
7.007130,1.145143
7.007187,1.165143
7.007244,1.185143
7.007300,1.205143
7.007357,1.225143
7.007414,1.245143
7.007474,1.266543
7.007531,1.286743
7.007589,1.307143
7.007646,1.327543
7.007703,1.347742
7.007760,1.367942
7.007819,1.388942
7.007876,1.409342
7.007935,1.430142
7.008001,1.453742
7.008062,1.475342
7.008124,1.497542
7.008181,1.518142
7.008238,1.538342
7.008295,1.558942
7.008352,1.579342
7.008409,1.599741
7.008465,1.619941
7.008522,1.640341
7.008579,1.660741
7.008634,1.680741
7.008690,1.700741
7.008746,1.721141
7.008806,1.742541
7.008866,1.764341
7.008921,1.784341
7.008977,1.804341
7.009032,1.824341
7.009090,1.845341
7.009148,1.866340
7.009204,1.886740
7.009259,1.906940
7.009316,1.927540
7.009371,1.947540
7.009426,1.967540
7.009482,1.987940
7.009537,2.008140
7.009598,2.030340
7.009652,2.050340
7.009707,2.070340
7.009761,2.090340
7.009823,2.112940
7.009880,2.133939
7.009936,2.154339
7.009991,2.174539
7.010045,2.194539
7.010103,2.215739
7.010157,2.235939
7.010212,2.255939
7.010267,2.276339
7.010321,2.296339
7.010375,2.316339
7.010429,2.336339
7.010483,2.356339
7.010537,2.376339
7.010591,2.396538
7.010648,2.417738
7.010702,2.437738
7.010758,2.458538
7.010811,2.478538
7.010872,2.501138
7.010925,2.521138
7.010982,2.542338
7.011040,2.564138
7.011102,2.587338
7.011156,2.607338
7.011210,2.627738
7.011264,2.647938
7.011318,2.668338
7.011371,2.688337
7.011426,2.708937
7.011479,2.728937
7.011531,2.748937
7.011584,2.768937
7.011637,2.788937
7.011690,2.808937
7.011743,2.828937
7.011796,2.848937
7.011848,2.868937
7.011901,2.888937
7.011953,2.908937
7.012006,2.928937
7.012058,2.948937
7.012111,2.968936
7.012163,2.988936
7.012215,3.008936
7.012268,3.028936
7.012320,3.048936
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.012362,3.065136
7.008762,3.065146
6.988762,3.065202
6.968762,3.065259
6.948763,3.065315
6.928763,3.065371
6.908763,3.065427
6.888763,3.065483
6.868763,3.065539
6.848763,3.065594
6.828763,3.065650
6.808763,3.065706
6.788763,3.065762
6.768763,3.065817
6.748763,3.065873
6.728763,3.065928
6.708363,3.065985
6.684964,3.066050
6.662564,3.066112
6.642364,3.066168
6.621964,3.066224
6.599964,3.066285
6.578964,3.066343
6.558764,3.066399
6.538364,3.066455
6.518364,3.066510
6.498364,3.066565
6.477964,3.066621
6.451564,3.066694
6.431164,3.066750
6.411165,3.066804
6.390765,3.066860
6.370365,3.066916
6.349165,3.066974
6.329165,3.067029
6.309165,3.067083
6.289165,3.067138
6.269165,3.067192
6.249165,3.067247
6.229165,3.067301
6.209165,3.067355
6.189165,3.067409
6.169165,3.067464
6.149166,3.067518
6.129166,3.067572
6.109166,3.067626
6.089166,3.067680
6.069166,3.067734
6.049166,3.067788
6.029166,3.067842
6.009166,3.067896
5.989166,3.067949
5.969166,3.068003
5.948966,3.068057
5.928966,3.068111
5.908966,3.068165
5.888966,3.068218
5.868967,3.068272
5.848967,3.068325
5.828967,3.068378
5.808967,3.068432
5.788767,3.068486
5.767167,3.068543
5.747167,3.068596
5.726967,3.068650
5.706567,3.068704
5.686567,3.068757
5.666367,3.068811
5.645967,3.068865
5.625967,3.068918
5.605567,3.068971
5.584968,3.069026
5.564968,3.069079
5.544568,3.069132
5.524568,3.069185
5.504568,3.069238
5.484568,3.069290
5.464568,3.069343
5.443968,3.069397
5.423968,3.069449
5.403568,3.069503
5.383568,3.069555
5.363368,3.069608
5.343168,3.069660
5.323168,3.069712
5.303169,3.069765
5.283169,3.069817
5.263169,3.069869
5.242969,3.069921
5.222369,3.069975
5.201769,3.070028
5.181769,3.070080
5.161769,3.070132
5.141769,3.070183
5.121769,3.070235
5.101769,3.070287
5.081769,3.070338
5.060969,3.070392
5.040969,3.070443
5.020969,3.070495
5.000570,3.070547
4.976570,3.070609
4.956570,3.070660
4.936570,3.070711
4.916570,3.070762
4.896370,3.070814
4.875970,3.070866
4.855970,3.070917
4.835770,3.070968
4.815770,3.071019
4.794970,3.071072
4.774570,3.071124
4.752370,3.071180
4.731770,3.071233
4.711770,3.071283
4.691771,3.071334
4.671571,3.071385
4.650971,3.071437
4.630571,3.071488
4.610571,3.071539
4.590571,3.071589
4.570571,3.071640
4.550571,3.071690
4.530571,3.071740
4.510571,3.071790
4.490571,3.071840
4.470571,3.071890
4.450571,3.071941
4.430571,3.071991
4.410571,3.072040
4.388172,3.072096
4.368172,3.072146
4.345772,3.072202
4.325772,3.072252
4.305572,3.072302
4.285572,3.072351
4.265572,3.072401
4.245572,3.072451
4.223972,3.072504
4.203572,3.072554
4.183572,3.072604
4.163572,3.072653
4.143372,3.072703
4.122972,3.072753
4.102972,3.072802
4.082972,3.072852
4.062572,3.072902
4.042373,3.072951
4.022373,3.073000
4.001973,3.073050
3.981973,3.073099
3.961973,3.073148
3.938973,3.073204
3.917573,3.073256
3.896573,3.073307
3.876573,3.073356
3.855973,3.073406
3.834773,3.073457
3.814573,3.073506
3.794573,3.073555
3.771773,3.073610
3.751773,3.073658
3.731773,3.073706
3.711774,3.073755
3.691774,3.073803
3.671574,3.073851
3.651374,3.073900
3.630774,3.073949
3.610774,3.073997
3.588774,3.074050
3.567774,3.074100
3.547374,3.074149
3.525774,3.074201
3.501974,3.074258
3.481574,3.074306
3.460974,3.074355
3.440974,3.074403
3.420974,3.074450
3.400574,3.074499
3.379974,3.074548
3.359975,3.074595
3.339975,3.074642
3.319975,3.074690
3.299975,3.074737
3.279975,3.074784
3.259775,3.074832
3.238575,3.074882
3.218575,3.074929
3.198575,3.074976
3.178575,3.075023
3.158575,3.075069
3.138575,3.075116
3.118575,3.075163
3.098575,3.075210
3.078575,3.075257
3.058575,3.075303
3.038175,3.075351
3.018175,3.075397
2.996576,3.075448
2.970176,3.075509
2.949976,3.075556
2.929976,3.075602
2.909976,3.075649
2.889976,3.075695
2.869976,3.075741
2.849976,3.075787
2.829976,3.075833
2.809976,3.075879
2.789976,3.075925
2.769176,3.075973
2.748376,3.076021
2.725976,3.076072
2.704976,3.076121
2.684376,3.076168
2.663776,3.076215
2.643776,3.076261
2.623577,3.076307
2.603577,3.076352
2.583577,3.076398
2.563577,3.076443
2.543577,3.076489
2.523577,3.076534
2.503377,3.076580
2.483177,3.076626
2.462777,3.076672
2.442777,3.076717
2.422777,3.076762
2.402777,3.076807
2.382777,3.076852
2.362777,3.076897
2.342777,3.076942
2.322777,3.076987
2.302377,3.077033
2.281177,3.077081
2.261177,3.077125
2.241178,3.077170
2.220778,3.077216
2.198978,3.077264
2.175178,3.077317
2.154978,3.077362
2.134978,3.077407
2.114178,3.077453
2.093178,3.077500
2.073178,3.077544
2.052978,3.077589
2.032978,3.077633
2.012578,3.077678
1.990778,3.077726
1.969178,3.077774
1.949178,3.077818
1.929178,3.077862
1.909178,3.077906
1.888778,3.077951
1.867578,3.077997
1.844578,3.078047
1.824579,3.078091
1.804579,3.078135
1.782379,3.078183
1.762379,3.078227
1.742179,3.078271
1.721379,3.078316
1.701379,3.078359
1.680179,3.078405
1.659379,3.078450
1.639179,3.078494
1.619179,3.078537
1.599179,3.078581
1.578979,3.078624
1.558779,3.078668
1.538779,3.078711
1.518579,3.078754
1.497179,3.078800
1.477179,3.078843
1.456579,3.078887
1.436379,3.078930
1.416379,3.078973
1.396380,3.079016
1.376380,3.079058
1.356380,3.079101
1.336380,3.079143
1.316380,3.079186
1.296380,3.079228
1.276380,3.079271
1.256380,3.079313
1.236380,3.079355
1.216380,3.079398
1.196380,3.079440
1.176380,3.079482
1.156380,3.079524
1.136380,3.079566
1.116380,3.079608
1.095780,3.079651
1.075780,3.079693
1.055580,3.079735
1.035580,3.079777
1.015580,3.079819
0.995380,3.079861
0.975380,3.079903
0.955380,3.079944
0.935181,3.079986
0.914781,3.080029
0.894581,3.080071
0.874381,3.080112
0.854381,3.080154
0.834381,3.080195
0.813181,3.080239
0.793181,3.080280
0.771581,3.080324
0.751581,3.080366
0.731581,3.080407
0.710981,3.080449
0.690981,3.080490
0.670981,3.080531
0.650981,3.080572
0.630981,3.080612
0.610981,3.080653
0.589981,3.080696
0.569381,3.080738
0.546781,3.080784
0.526181,3.080826
0.506181,3.080866
0.486181,3.080906
0.466182,3.080947
0.446182,3.080987
0.426182,3.081028
0.405182,3.081070
0.384782,3.081111
0.364182,3.081152
0.343982,3.081193
0.323982,3.081233
0.303982,3.081273
0.283982,3.081313
0.263782,3.081353
0.243782,3.081393
0.222982,3.081434
0.201182,3.081478
0.181182,3.081517
0.160982,3.081558
0.140782,3.081597
0.119982,3.081639
0.099982,3.081678
0.079982,3.081718
0.059982,3.081757
0.039982,3.081796
0.019782,3.081836
-0.008218,3.081891
-0.030217,3.081934
-0.050217,3.081973
-0.070217,3.082012
-0.090217,3.082051
-0.110217,3.082090
-0.130817,3.082131
-0.150817,3.082169
-0.171817,3.082210
-0.192017,3.082250
-0.213217,3.082291
-0.233617,3.082330
-0.255617,3.082373
-0.276017,3.082412
-0.296017,3.082451
-0.316217,3.082490
-0.336217,3.082528
-0.356217,3.082567
-0.376217,3.082605
-0.396217,3.082643
-0.416217,3.082682
-0.436817,3.082721
-0.458417,3.082762
-0.478617,3.082801
-0.498617,3.082839
-0.518817,3.082877
-0.539017,3.082916
-0.559217,3.082954
-0.580216,3.082994
-0.600216,3.083032
-0.623616,3.083076
-0.645416,3.083117
-0.666616,3.083157
-0.692016,3.083205
